ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),distance_km
0x59a4 ,JAPRES18DEL03 ,39,4.8,26.913987,75.752891,26.943987,75.782891,5/4/2022,0:00:00,0:05:00,conditions Sunny,Low ,1,Meal ,scooter ,NaN ,No ,Urban ,(min) 16,7.6478
0x30bc ,CHENRES18DEL03 ,21,4.6,12.981615,80.231598,13.071615,80.321598,8/3/2022,21:35:00,21:50:00,conditions Windy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 25,19.5054
0x106f ,JAPRES16DEL02 ,NaN ,NaN ,26.849596,75.800512,26.929596,75.880512,4/4/2022,NaN ,23:50:00,conditions Fog,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 22,20.4691
0xa801 ,INDORES010DEL01 ,22,4.7,22.75004,75.902847,22.79004,75.942847,30-03-2022,13:40:00,13:45:00,conditions Sunny,High ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 12,8.3782
0xbfdc ,DEHRES010DEL03 ,35,4.9,30.328174,78.049117,30.358174,78.079117,11/2/2022,20:45:00,21:00:00,conditions Stormy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 26,5.3928
0xd69a ,KOCRES12DEL02 ,20,4.1,9.988483,76.295211,10.008483,76.315211,13-02-2022,10:25:00,10:40:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 25,4.5657
0x3c78 ,BANGRES20DEL02 ,36,4.8,12.972161,77.596014,13.022161,77.646014,30-03-2022,17:25:00,17:40:00,conditions Stormy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 34,9.644
0xd782 ,ALHRES03DEL03 ,28,4.6,25.451517,81.832616,25.541517,81.922616,16-02-2022,20:20:00,20:30:00,conditions Windy,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 25,17.0555
0x1f40 ,BANGRES06DEL02 ,35,4.4,12.979096,77.640625,13.109096,77.770625,14-03-2022,17:10:00,17:25:00,conditions Fog,Medium ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 43,24.2562
0x90e7 ,RANCHIRES09DEL01 ,39,4.6,23.351058,85.325731,23.361058,85.335731,17-03-2022,11:35:00,11:40:00,conditions Sandstorms,High ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 28,2.6869
0x31ca ,CHENRES08DEL02 ,35,4.4,13.022394,80.242439,13.042394,80.262439,11/3/2022,8:35:00,8:50:00,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 26,4.5681
0xc94f ,AGRRES03DEL01 ,23,4.4,27.160832,78.011608,27.200832,78.051608,15-02-2022,15:00:00,15:15:00,conditions Fog,High ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 34,8.7652
0x4687 ,JAPRES17DEL03 ,25,4.5,26.892312,75.806896,26.982312,75.896896,4/4/2022,17:55:00,18:05:00,conditions Fog,Medium ,0,Buffet ,motorcycle ,0,No ,Urban ,(min) 42,19.3719
0xb2c7 ,MYSRES15DEL03 ,37,4.6,12.352058,76.60665,12.442058,76.69665,10/3/2022,23:50:00,0:00:00,conditions Stormy,Low ,1,Snack ,scooter ,0,No ,NaN ,(min) 16,19.1004
0x7f08 ,HYDRES14DEL01 ,25,4.3,17.426228,78.407495,17.536228,78.517495,25-03-2022,19:30:00,19:40:00,conditions Cloudy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 39,23.3343
0x4e9 ,CHENRES13DEL01 ,NaN ,NaN ,13.027018,80.254791,13.097018,80.324791,10/3/2022,NaN ,21:55:00,conditions NaN,NaN ,3,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 42,12.2808
0x7aaa ,HYDRES11DEL03 ,38,4.9,17.430448,78.418213,17.460448,78.448213,1/3/2022,22:30:00,22:35:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 23,7.7061
0xbc72 ,SURRES11DEL01 ,20,4.8,21.157735,72.768778,21.227735,72.838778,25-03-2022,20:20:00,20:25:00,conditions Sunny,Jam ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 12,12.5435
0xfcd ,MUMRES07DEL03 ,32,4.5,19.091458,72.827808,19.121458,72.857808,21-03-2022,22:50:00,23:05:00,conditions Fog,Low ,1,Drinks ,scooter ,0,No ,Urban ,(min) 17,7.3871
0xb271 ,COIMBRES11DEL03 ,29,4.7,11.001753,76.986241,11.091753,77.076241,2/4/2022,22:45:00,22:55:00,conditions Fog,Low ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 25,21.0325
0x2c7d ,MUMRES02DEL02 ,25,4.5,19.221315,72.862381,19.241315,72.882381,19-03-2022,11:25:00,11:40:00,conditions Fog,High ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 29,5.0763
0x6f73 ,HYDRES05DEL02 ,25,4.7,17.433809,78.386744,17.453809,78.406744,30-03-2022,10:00:00,10:15:00,conditions Fog,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 17,4.4303
0xc75e ,KOCRES07DEL02 ,35,5,9.985697,76.281128,10.115697,76.411128,14-02-2022,18:55:00,19:00:00,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 30,23.981
0x32c2 ,MUMRES16DEL02 ,NaN ,NaN ,19.120083,72.907385,19.250083,73.037385,2/4/2022,NaN ,21:20:00,conditions Cloudy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 44,25.1546
0xcb7f ,AGRRES18DEL01 ,35,4.9,27.161694,78.034714,27.231694,78.104714,12/2/2022,18:35:00,18:45:00,conditions Windy,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 30,15.6228
0x765f ,BANGRES010DEL03 ,25,4.9,12.933298,77.614293,12.993298,77.674293,1/3/2022,21:55:00,22:10:00,conditions Stormy,Jam ,2,Buffet ,scooter ,1,No ,Urban ,(min) 26,13.7853
0xadf6 ,RANCHIRES11DEL03 ,38,4.7,23.359194,85.325447,23.389194,85.355447,24-03-2022,18:45:00,18:55:00,conditions Windy,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 34,6.9908
0xd12b ,AGRRES13DEL03 ,20,4.6,27.159795,78.04299,27.249795,78.13299,12/2/2022,17:10:00,17:20:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 34,21.005
0x819a ,PUNERES06DEL01 ,29,4.7,18.546258,73.904337,18.656258,74.014337,27-03-2022,20:10:00,20:25:00,conditions Windy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 36,23.3531
0xaf84 ,PUNERES11DEL02 ,21,4.9,18.533811,73.899315,18.553811,73.919315,7/3/2022,8:30:00,8:45:00,conditions Fog,Low ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,(min) 19,4.9364
0x5fc2 ,PUNERES07DEL01 ,26,4.6,18.546947,73.900626,18.586947,73.940626,17-03-2022,15:15:00,15:25:00,conditions Sandstorms,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 26,10.0965
0x9a1b ,COIMBRES03DEL01 ,36,5,11.025083,77.015393,11.095083,77.085393,6/4/2022,20:45:00,20:55:00,conditions Stormy,Jam ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 25,15.5627
0xd0e2 ,KOLRES11DEL02 ,NaN ,NaN ,22.577821,88.400581,22.627821,88.450581,15-02-2022,NaN ,0:00:00,conditions Stormy,Low ,2,Drinks ,scooter ,1,No ,Urban ,(min) 19,9.7176
0xb7b ,CHENRES07DEL03 ,25,4,13.081878,80.248519,13.171878,80.338519,25-03-2022,19:30:00,19:35:00,conditions Cloudy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 38,16.8619
0x1474 ,VADRES11DEL03 ,30,4.6,22.308096,73.167753,22.338096,73.197753,13-03-2022,22:35:00,22:40:00,conditions Fog,Low ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 19,6.9006
0x1338 ,JAPRES18DEL03 ,28,4.6,26.913987,75.752891,27.003987,75.842891,10/3/2022,22:50:00,23:00:00,conditions Sandstorms,Low ,2,Buffet ,scooter ,0,No ,Urban ,(min) 10,20.9322
0xcc48 ,LUDHRES14DEL03 ,21,4.9,30.892978,75.821847,31.032978,75.961847,16-02-2022,23:20:00,23:30:00,conditions Cloudy,Low ,0,Snack ,motorcycle ,0,No ,Urban ,(min) 21,38.9176
0xcefd ,ALHRES14DEL03 ,23,4.3,25.459775,81.834841,25.519775,81.894841,13-02-2022,21:40:00,21:55:00,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,2,No ,Metropolitian ,(min) 38,13.6981
0xd8c ,CHENRES20DEL01 ,39,4.8,12.975996,80.221898,13.015996,80.261898,17-03-2022,14:50:00,15:05:00,conditions Sandstorms,High ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 26,8.9106
0x962d ,COIMBRES05DEL02 ,23,4.8,11.022169,76.999594,11.042169,77.019594,17-03-2022,9:30:00,9:40:00,conditions Cloudy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 17,5.6665
0xcad6 ,KNPRES04DEL01 ,25,4.8,26.471529,80.313458,26.511529,80.353458,13-02-2022,14:45:00,14:55:00,conditions Sunny,High ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 11,14.8123
0x5229 ,CHENRES03DEL03 ,37,5,13.091809,80.219104,13.151809,80.279104,9/3/2022,18:10:00,18:20:00,conditions Stormy,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 27,16.0348
0xad68 ,MUMRES16DEL01 ,24,4.5,19.120083,72.907385,19.130083,72.917385,24-03-2022,10:30:00,10:40:00,conditions Stormy,Low ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 17,2.6073
0x5e0b ,INDORES02DEL02 ,26,4.8,22.651847,75.881991,22.731847,75.961991,10/3/2022,22:40:00,22:55:00,conditions Sunny,Low ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 29,16.5639
0x79ac ,CHENRES17DEL02 ,29,4.6,13.045479,80.23311,13.175479,80.36311,4/3/2022,19:35:00,19:45:00,conditions Sunny,Jam ,0,Buffet ,motorcycle ,0,No ,Urban ,(min) 15,20.3926
0xc70 ,VADRES13DEL03 ,35,4,22.310237,73.158921,22.400237,73.248921,14-03-2022,18:30:00,18:35:00,conditions Cloudy,Medium ,2,Buffet ,scooter ,1,No ,Urban ,(min) 36,17.5316
0x1467 ,MUMRES15DEL02 ,20,4.6,19.176269,72.836721,19.196269,72.856721,24-03-2022,10:55:00,11:00:00,conditions Stormy,Low ,2,Snack ,electric_scooter ,0,No ,Metropolitian ,(min) 16,5.034
0xbcf3 ,COIMBRES09DEL03 ,39,4.4,11.008638,76.984311,11.068638,77.044311,11/3/2022,19:55:00,20:05:00,conditions Sandstorms,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 34,15.4892
0xc740 ,KNPRES09DEL02 ,28,5,26.473698,80.352677,26.493698,80.372677,17-02-2022,10:50:00,10:55:00,conditions Cloudy,Low ,2,Snack ,motorcycle ,0,No ,Urban ,(min) 16,10.0825
0x4f46 ,JAPRES06DEL03 ,39,4.8,26.911927,75.797282,27.051927,75.937282,10/3/2022,23:25:00,23:35:00,conditions Windy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 26,30.9668
0x7669 ,MUMRES16DEL03 ,22,4.9,19.120083,72.907385,19.180083,72.967385,11/3/2022,20:25:00,20:35:00,conditions Windy,Jam ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 11,11.6831
0xc779 ,KOCRES07DEL03 ,21,4.6,9.985697,76.281128,10.075697,76.371128,16-02-2022,23:20:00,23:30:00,conditions Windy,Low ,2,Snack ,scooter ,0,No ,Urban ,(min) 11,17.2407
0x3bd3 ,PUNERES19DEL02 ,32,4.8,18.563934,73.915367,18.613934,73.965367,5/4/2022,20:20:00,20:35:00,conditions Cloudy,Jam ,1,Meal ,scooter ,1,No ,Urban ,(min) 34,14.7117
0x895a ,SURRES02DEL01 ,37,4.8,21.186608,72.794136,21.226608,72.834136,9/3/2022,16:15:00,16:20:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,2,No ,Metropolitian ,(min) 39,7.658
0xd9cf ,KOCRES05DEL03 ,34,4.3,9.970717,76.285447,10.060717,76.375447,12/2/2022,21:40:00,21:50:00,conditions Sunny,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 36,18.5953
0x68b8 ,BANGRES02DEL02 ,37,4.8,12.970221,77.645396,13.100221,77.775396,6/4/2022,18:00:00,18:15:00,conditions Sunny,Medium ,2,Buffet ,motorcycle ,1,No ,Urban ,(min) 18,23.9108
0x7721 ,PUNERES13DEL03 ,37,4.9,18.56245,73.916619,18.59245,73.946619,13-03-2022,18:20:00,18:30:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 27,11.8396
0x85d0 ,BANGRES19DEL03 ,25,4.6,12.914264,77.6784,12.944264,77.7084,24-03-2022,23:10:00,23:20:00,conditions Cloudy,Low ,1,Snack ,scooter ,0,No ,Urban ,(min) 19,10.1156
0x4693 ,COIMBRES01DEL02 ,24,4.5,11.016298,76.972076,11.096298,77.052076,27-03-2022,21:55:00,22:10:00,conditions Stormy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 28,17.898
0xd401 ,BHPRES18DEL02 ,26,4.6,23.234631,77.401663,23.284631,77.451663,13-02-2022,22:20:00,22:35:00,conditions Stormy,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 17,12.7176
0x7114 ,MUMRES03DEL03 ,35,5,19.22384,72.841347,19.25384,72.871347,30-03-2022,17:50:00,17:55:00,conditions Sandstorms,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 26,6.574
0xbb62 ,COIMBRES20DEL02 ,21,4.9,10.994136,76.963303,11.044136,77.013303,28-03-2022,21:00:00,21:10:00,conditions Stormy,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 29,9.2049
0x4fb7 ,INDORES19DEL01 ,35,4.4,22.745536,75.893106,22.815536,75.963106,2/4/2022,23:40:00,23:50:00,conditions Cloudy,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 34,13.6308
0xd1f8 ,KOLRES13DEL01 ,31,4.1,22.553227,88.353273,22.623227,88.423273,16-02-2022,21:00:00,21:15:00,conditions Cloudy,Jam ,2,Meal ,motorcycle ,2,Yes ,Urban ,(min) 43,14.2649
0x2118 ,MUMRES06DEL01 ,36,4.2,19.055831,72.833984,19.165831,72.943984,27-03-2022,20:30:00,20:45:00,conditions Cloudy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 41,20.4754
0xb875 ,CHENRES14DEL03 ,28,5,13.026279,80.174568,13.116279,80.264568,10/3/2022,19:10:00,19:25:00,conditions Windy,Jam ,0,Snack ,motorcycle ,2,No ,Metropolitian ,(min) 34,20.5355
0x405c ,RANCHIRES20DEL02 ,21,4.6,23.39925,85.390464,23.52925,85.520464,6/4/2022,23:40:00,23:50:00,conditions Sandstorms,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 21,22.7634
0xad4e ,MUMRES17DEL03 ,31,4.7,19.121999,72.908493,19.211999,72.998493,2/3/2022,22:55:00,23:10:00,conditions Fog,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 39,18.7089
0x17ce ,CHENRES06DEL03 ,22,4.8,13.054347,80.257221,13.084347,80.287221,30-03-2022,21:35:00,21:40:00,conditions Windy,Jam ,2,Drinks ,electric_scooter ,1,No ,Urban ,(min) 27,7.6031
0xacf0 ,MUMRES17DEL02 ,25,4.9,19.121999,72.908493,19.171999,72.958493,5/4/2022,18:50:00,19:05:00,conditions Windy,Medium ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 25,11.0688
0x3a43 ,HYDRES010DEL03 ,37,5,17.428294,78.404423,17.518294,78.494423,6/3/2022,23:20:00,23:30:00,conditions Fog,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 41,22.4795
0x36d1 ,INDORES16DEL02 ,21,4.9,22.744648,75.894377,22.764648,75.914377,5/4/2022,10:15:00,10:25:00,conditions Stormy,Low ,1,Buffet ,scooter ,0,No ,Urban ,(min) 11,5.612
0x425a ,PUNERES01DEL02 ,NaN ,NaN ,18.569156,73.774723,18.619156,73.824723,5/3/2022,NaN ,21:05:00,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 24,14.0019
0x7f14 ,MUMRES09DEL03 ,34,4.1,18.994049,72.825203,19.084049,72.915203,6/4/2022,17:25:00,17:40:00,conditions Sandstorms,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 32,15.3713
0x3bcb ,BANGRES11DEL02 ,21,4.9,12.934365,77.616155,12.984365,77.666155,19-03-2022,19:45:00,19:50:00,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 26,11.6046
0xbebe ,MUMRES14DEL01 ,34,4.8,19.1813,72.836191,19.2213,72.876191,1/4/2022,13:35:00,13:40:00,conditions Windy,High ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 37,9.2373
0x2d6f ,MYSRES19DEL02 ,36,4.6,12.334022,76.618203,12.354022,76.638203,13-03-2022,8:55:00,9:10:00,conditions Cloudy,Low ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,(min) 15,4.2909
0x120c ,MYSRES07DEL02 ,37,4.8,12.325461,76.632278,12.375461,76.682278,3/3/2022,23:55:00,0:10:00,conditions Windy,Low ,2,Meal ,scooter ,0,No ,NaN ,(min) 20,12.522
0x6e01 ,PUNERES15DEL03 ,24,5,18.636215,73.751081,18.666215,73.781081,26-03-2022,17:10:00,17:25:00,conditions Windy,Medium ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 27,7.7766
0x358a ,VADRES01DEL01 ,36,4.1,22.307898,73.167788,22.377898,73.237788,14-03-2022,19:30:00,19:45:00,conditions Cloudy,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 39,14.2333
0xdfe8 ,LUDHRES09DEL03 ,25,4.7,30.885814,75.786976,30.975814,75.876976,18-02-2022,23:40:00,23:50:00,conditions Cloudy,Low ,2,Buffet ,electric_scooter ,1,No ,Urban ,(min) 26,16.2563
0x560b ,PUNERES03DEL02 ,29,5,18.554382,73.798206,18.634382,73.878206,31-03-2022,17:25:00,17:30:00,conditions Sandstorms,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 39,21.366
0x8108 ,JAPRES09DEL01 ,30,4.7,26.911378,75.789034,26.921378,75.799034,21-03-2022,8:20:00,8:30:00,conditions Cloudy,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 24,2.3569
0x8055 ,INDORES12DEL01 ,28,4.7,22.74806,75.8934,22.81806,75.9634,25-03-2022,20:50:00,20:55:00,conditions Stormy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 28,13.0317
0x9924 ,SURRES09DEL02 ,21,4.5,21.175975,72.795503,21.225975,72.845503,15-03-2022,20:00:00,20:10:00,conditions Sunny,Jam ,0,Snack ,motorcycle ,1,Yes ,Metropolitian ,(min) 42,9.1661
0xdd56 ,KNPRES15DEL02 ,26,4.6,26.482419,80.320939,26.532419,80.370939,13-02-2022,23:20:00,23:30:00,conditions Fog,Low ,2,Snack ,motorcycle ,1,No ,Urban ,(min) 11,12.227
0xbeac ,PUNERES03DEL03 ,28,4.9,18.554382,73.798206,18.584382,73.828206,11/3/2022,18:35:00,18:40:00,conditions Cloudy,Medium ,1,Snack ,scooter ,1,No ,Urban ,(min) 19,7.5477
0xc785 ,BHPRES16DEL03 ,31,4.6,23.264015,77.408236,23.354015,77.498236,16-02-2022,18:30:00,18:40:00,conditions Sandstorms,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 23,15.2415
0x9508 ,BANGRES09DEL03 ,31,4.9,12.934179,77.615797,13.024179,77.705797,4/3/2022,17:25:00,17:35:00,conditions Cloudy,Medium ,0,Drinks ,motorcycle ,2,No ,Urban ,(min) 42,17.0411
0xa98a ,INDORES12DEL02 ,38,4.8,22.74806,75.8934,22.79806,75.9434,1/3/2022,18:30:00,18:35:00,conditions Sunny,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 26,13.0221
0x5094 ,HYDRES06DEL03 ,28,4.8,17.455894,78.375467,17.485894,78.405467,7/3/2022,23:25:00,23:35:00,conditions Cloudy,Low ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 17,13.0562
0xc2d3 ,ALHRES14DEL02 ,26,4.9,25.459775,81.834841,25.589775,81.964841,18-02-2022,21:20:00,21:25:00,conditions Stormy,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 21,23.9429
0x50a0 ,MUMRES04DEL01 ,22,4.9,19.254567,72.848923,19.294567,72.888923,7/3/2022,14:20:00,14:35:00,conditions Windy,High ,1,Meal ,motorcycle ,0,No ,Urban ,(min) 14,7.6983
0xc3c8 ,KNPRES12DEL02 ,35,4.8,26.492106,80.327797,26.542106,80.377797,15-02-2022,0:00:00,0:10:00,conditions Stormy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 22,12.4018
0xdc14 ,KOCRES12DEL02 ,20,4,9.988483,76.295211,10.038483,76.345211,15-02-2022,20:20:00,20:30:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,1,No ,Urban ,(min) 31,11.1329
0x68c8 ,HYDRES06DEL01 ,32,4.7,17.455894,78.375467,17.525894,78.445467,29-03-2022,18:00:00,18:05:00,conditions Sunny,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29,18.2137
0x2ac2 ,COIMBRES12DEL03 ,31,3.5,11.000762,76.981876,11.090762,77.071876,18-03-2022,20:40:00,20:45:00,conditions Windy,Jam ,2,Snack ,scooter ,1,Yes ,Metropolitian ,(min) 41,22.0471
0x765a ,PUNERES17DEL02 ,22,4.5,18.530963,73.828972,18.580963,73.878972,13-03-2022,19:55:00,20:00:00,conditions Windy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 29,11.3838
0x60cc ,BANGRES06DEL03 ,33,4.1,12.979096,77.640625,13.039096,77.700625,5/4/2022,17:25:00,17:35:00,conditions Windy,Medium ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 33,12.088
0x8b18 ,HYDRES08DEL03 ,28,4.8,17.438263,78.397865,17.468263,78.427865,1/3/2022,17:35:00,17:50:00,conditions Cloudy,Medium ,2,Buffet ,scooter ,0,No ,Urban ,(min) 14,7.5397
0xaa19 ,RANCHIRES13DEL01 ,36,3.6,23.374989,85.335486,23.444989,85.405486,23-03-2022,19:35:00,19:50:00,conditions Windy,Jam ,2,Buffet ,motorcycle ,0,No ,Urban ,(min) 34,13.496
0x65c8 ,HYDRES04DEL02 ,28,4.6,17.411028,78.329645,17.431028,78.349645,19-03-2022,10:10:00,10:25:00,conditions Sunny,Low ,0,Meal ,motorcycle ,0,No ,Urban ,(min) 17,4.6993
0x7c5d ,MYSRES15DEL03 ,28,4.9,12.352058,76.60665,12.412058,76.66665,13-03-2022,19:10:00,19:20:00,conditions Stormy,Jam ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 22,13.5224
0x80c4 ,JAPRES12DEL02 ,38,4.6,26.902908,75.792934,26.922908,75.812934,30-03-2022,8:10:00,8:20:00,conditions Fog,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,(min) 15,4.2183
0x3777 ,INDORES16DEL01 ,38,4.5,22.744648,75.894377,22.754648,75.904377,3/4/2022,10:15:00,10:20:00,conditions Cloudy,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 20,2.9878
0x2c29 ,INDORES16DEL03 ,28,4.5,22.744648,75.894377,22.804648,75.954377,13-03-2022,19:55:00,20:10:00,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 21,13.9196
0xd541 ,BHPRES01DEL01 ,36,4.8,23.211529,77.419399,23.281529,77.489399,14-02-2022,0:00:00,0:15:00,conditions Sunny,Low ,1,Snack ,scooter ,1,No ,Urban ,(min) 22,15.1345
0x5d7c ,COIMBRES04DEL03 ,20,4.5,11.024839,77.007003,11.054839,77.037003,28-03-2022,22:30:00,22:40:00,conditions Windy,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 13,5.9616
0xdfa5 ,ALHRES08DEL03 ,23,4.6,25.450329,81.834279,25.590329,81.974279,14-02-2022,19:00:00,19:05:00,conditions Cloudy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 34,26.3892
0x581e ,INDORES03DEL01 ,32,4.4,22.751857,75.866699,22.861857,75.976699,14-03-2022,23:00:00,23:15:00,conditions Fog,Low ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 41,24.0134
0x9ddc ,INDORES08DEL02 ,34,4,22.725748,75.898497,22.855747,76.028497,6/3/2022,17:45:00,18:00:00,conditions Cloudy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 36,29.5921
0xa33f ,JAPRES11DEL03 ,27,5,26.90294,75.793007,26.93294,75.823007,21-03-2022,18:30:00,18:35:00,conditions Fog,Medium ,1,Buffet ,scooter ,1,No ,Urban ,(min) 12,6.3594
0xa002 ,JAPRES19DEL03 ,30,4.7,26.913726,75.75282,27.003726,75.842821,12/3/2022,22:50:00,23:00:00,conditions Stormy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 22,20.9562
0x279b ,MUMRES01DEL03 ,23,4.6,19.12663,72.829976,19.21663,72.919976,16-03-2022,23:10:00,23:15:00,conditions Fog,Low ,2,Drinks ,scooter ,1,No ,Urban ,(min) 28,35.5216
0x63d7 ,SURRES20DEL03 ,32,4.3,21.15276,72.778059,21.24276,72.868059,4/3/2022,18:45:00,19:00:00,conditions Windy,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 37,18.0115
0xcccb ,BHPRES03DEL02 ,32,4.3,23.214294,77.435361,23.264294,77.485361,15-02-2022,23:20:00,23:25:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 31,11.6221
0x4597 ,COIMBRES20DEL03 ,25,4.9,10.994136,76.963303,11.024136,76.993303,21-03-2022,20:35:00,20:50:00,conditions Windy,Jam ,1,Meal ,scooter ,1,No ,Urban ,(min) 10,5.7507
0x9e17 ,CHENRES17DEL01 ,29,4.7,13.045479,80.23311,13.155479,80.34311,14-03-2022,18:50:00,19:05:00,conditions Sandstorms,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 22,18.6499
0xaf72 ,MYSRES15DEL02 ,25,4.9,12.352058,76.60665,12.432058,76.68665,2/3/2022,20:10:00,20:15:00,conditions Stormy,Jam ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 24,19.6174
0xd72e ,LUDHRES19DEL01 ,31,5,30.902872,75.826808,30.912872,75.836808,13-02-2022,10:55:00,11:05:00,conditions Stormy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 28,1.9451
