ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0x8751 ,JAPRES03DEL01 ,38,4.7,26.913483,75.803139,26.923483,75.813139,30-03-2022,9:25:00,9:30:00,conditions Cloudy,Low ,2,Meal ,scooter ,1,No ,Urban ,(min) 15
0x34da ,MYSRES13DEL01 ,21,4.8,12.310972,76.659264,12.350972,76.699264,26-03-2022,13:40:00,13:45:00,conditions Cloudy,High ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,(min) 34
0xdfb1 ,ALHRES02DEL03 ,35,4.5,25.453436,81.833167,25.543436,81.923167,12/2/2022,23:20:00,23:35:00,conditions Cloudy,Low ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,(min) 31
0x9752 ,SURRES01DEL01 ,32,5,21.186438,72.794115,21.226438,72.834115,26-03-2022,15:35:00,15:40:00,conditions Fog,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 18
0x4eb8 ,JAPRES01DEL03 ,21,4.9,26.90519,75.810753,26.96519,75.870753,26-03-2022,23:35:00,23:45:00,conditions Sunny,Low ,1,Buffet ,scooter ,1,No ,Urban ,(min) 22
0xad7e ,PUNERES09DEL03 ,31,4,18.536562,73.896485,18.626562,73.986485,18-03-2022,20:30:00,20:40:00,conditions Fog,Jam ,1,Buffet ,motorcycle ,2,No ,Metropolitian ,(min) 43
0x574d ,PUNERES02DEL01 ,27,4.6,18.55144,73.804855,18.62144,73.874855,29-03-2022,19:40:00,19:50:00,conditions Sunny,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 15
0x4e02 ,PUNERES02DEL01 ,36,4.9,18.55144,73.804855,18.59144,73.844855,15-03-2022,16:55:00,17:00:00,conditions Cloudy,Medium ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 15
0xc917 ,KNPRES17DEL02 ,30,4.6,26.483042,80.317833,26.613042,80.447833,16-02-2022,23:25:00,23:40:00,conditions Sunny,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 28
0xe18e ,KOLRES17DEL01 ,25,4.6,22.569358,88.433452,22.639358,88.503452,18-02-2022,20:00:00,20:10:00,conditions Fog,Jam ,0,Snack ,motorcycle ,2,No ,Metropolitian ,(min) 41
0x1814 ,COIMBRES14DEL01 ,20,5,11.003681,76.975525,11.073681,77.045525,10/3/2022,18:10:00,18:15:00,conditions Sunny,Medium ,1,Drinks ,scooter ,0,No ,Urban ,(min) 11
0xc95 ,MYSRES18DEL02 ,20,2.6,12.337928,76.617889,12.467928,76.747889,27-03-2022,23:15:00,23:30:00,conditions Sunny,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 43
0x779f ,SURRES07DEL02 ,24,4.8,21.170798,72.790489,21.190798,72.810489,5/4/2022,11:20:00,11:35:00,conditions Sandstorms,High ,1,Meal ,motorcycle ,1,No ,Urban ,(min) 12
0x1d72 ,PUNERES01DEL01 ,34,4.7,18.569156,73.774723,18.679156,73.884723,27-03-2022,20:50:00,21:00:00,conditions Cloudy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 48
0xdc65 ,BHPRES18DEL03 ,37,4.9,23.234631,77.401663,23.264631,77.431663,17-02-2022,17:25:00,17:35:00,conditions Windy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x670f ,INDORES08DEL01 ,26,4.7,22.725748,75.898497,22.835748,76.008497,2/3/2022,23:30:00,23:35:00,conditions Sandstorms,Low ,1,Snack ,scooter ,0,No ,Urban ,(min) 18
0xdb56 ,ALHRES02DEL03 ,35,4.2,25.453436,81.833167,25.593436,81.973167,12/2/2022,20:55:00,21:10:00,conditions Cloudy,Jam ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 47
0xa292 ,BANGRES13DEL01 ,38,4.3,12.935662,77.61413,13.005662,77.68413,6/3/2022,19:50:00,20:05:00,conditions Stormy,Jam ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 36
0x58f1 ,BANGRES07DEL03 ,28,4.8,12.978453,77.643685,13.008453,77.673685,1/3/2022,21:45:00,22:00:00,conditions Sandstorms,Jam ,1,Drinks ,scooter ,1,No ,Urban ,(min) 15
0xd002 ,ALHRES19DEL02 ,34,4.5,25.457116,81.859682,25.587116,81.989682,14-02-2022,17:55:00,18:05:00,conditions Stormy,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 21
0xb5ab ,PUNERES16DEL02 ,24,4.7,18.536718,73.830327,18.556718,73.850327,24-03-2022,11:50:00,11:55:00,conditions Stormy,High ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 19
0x1b95 ,HYDRES15DEL03 ,31,4.5,17.45971,78.368855,17.51971,78.428855,24-03-2022,19:50:00,20:00:00,conditions Cloudy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 25
0xdd4c ,BHPRES11DEL02 ,33,5,23.233219,77.433571,23.283219,77.483571,13-02-2022,23:30:00,23:45:00,conditions Sunny,Low ,2,Snack ,scooter ,NaN ,No ,Metropolitian ,(min) 12
0x90c8 ,INDORES14DEL03 ,25,4.8,22.761593,75.886362,22.791593,75.916362,11/3/2022,17:50:00,18:00:00,conditions Fog,Medium ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 19
0xe67 ,JAPRES18DEL02 ,NaN ,NaN ,26.913987,75.752891,26.993987,75.832891,14-03-2022,NaN ,21:50:00,conditions Sandstorms,Jam ,1,Buffet ,scooter ,2,No ,Metropolitian ,(min) 41
0x25e8 ,HYDRES06DEL03 ,39,5,17.455894,78.375467,17.515894,78.435467,1/4/2022,19:15:00,19:20:00,conditions Sandstorms,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 28
0x7a73 ,MUMRES11DEL01 ,24,4.8,18.994237,72.825553,19.034237,72.865553,19-03-2022,15:55:00,16:10:00,conditions Fog,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 19
0xa4c2 ,SURRES04DEL01 ,21,4.9,21.173493,72.801953,21.243493,72.871953,29-03-2022,21:00:00,21:10:00,conditions Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 48
0x4556 ,JAPRES03DEL01 ,25,4.9,26.913483,75.803139,26.953483,75.843139,5/3/2022,16:40:00,16:55:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 16
0x3900 ,PUNERES20DEL02 ,25,5,18.592718,73.773572,18.672718,73.853572,23-03-2022,0:00:00,0:15:00,conditions Cloudy,Low ,2,Snack ,motorcycle ,0,No ,Urban ,(min) 22
0xd368 ,BHPRES16DEL03 ,34,4.7,23.264015,77.408236,23.324015,77.468236,13-02-2022,18:40:00,18:50:00,conditions Sandstorms,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 31
0xc6a ,PUNERES14DEL03 ,22,4.7,18.516216,73.842527,18.576216,73.902527,30-03-2022,20:35:00,20:50:00,conditions Windy,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 26
0xdcad ,BHPRES12DEL02 ,33,4.7,0,0,0.05,0.05,15-02-2022,19:20:00,19:35:00,conditions Sandstorms,Jam ,2,Snack ,motorcycle ,0,No ,NaN ,(min) 26
0x53e4 ,INDORES11DEL02 ,29,4.7,22.751234,75.88949,22.881234,76.01949,25-03-2022,21:50:00,22:00:00,conditions Sunny,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 16
0x46a3 ,CHENRES05DEL03 ,26,5,13.058616,80.264151,13.088616,80.294151,3/4/2022,21:15:00,21:25:00,conditions Stormy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 23
0xac0d ,JAPRES03DEL03 ,23,4.6,26.913483,75.803139,27.053483,75.943139,6/4/2022,20:15:00,20:25:00,conditions Sandstorms,Jam ,1,Meal ,motorcycle ,1,No ,Urban ,(min) 21
0x9308 ,HYDRES02DEL01 ,39,4.9,17.41233,78.449654,17.42233,78.459654,1/3/2022,9:10:00,9:15:00,conditions Sunny,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 13
0xdd83 ,KNPRES05DEL03 ,26,4.7,26.479108,80.315042,26.619108,80.455042,16-02-2022,21:10:00,21:20:00,conditions Cloudy,Jam ,1,Buffet ,motorcycle ,1,Yes ,Metropolitian ,(min) 43
0x9281 ,VADRES05DEL02 ,27,5,22.310526,73.170937,22.390526,73.250937,4/4/2022,19:15:00,19:20:00,conditions Windy,Jam ,0,Buffet ,motorcycle ,2,No ,Metropolitian ,(min) 38
0x7e58 ,MUMRES19DEL01 ,24,5,19.131141,72.813074,19.201141,72.883074,29-03-2022,19:35:00,19:40:00,conditions Cloudy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 32
0xd22d ,AGRRES03DEL02 ,22,4.6,27.160832,78.011608,27.290832,78.141608,18-02-2022,21:30:00,21:40:00,conditions Windy,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 17
0x5998 ,HYDRES01DEL02 ,34,4.9,17.410371,78.437225,17.430371,78.457225,13-03-2022,10:15:00,10:25:00,conditions Windy,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 26
0x3601 ,VADRES12DEL02 ,37,4.9,0,0,0.02,0.02,9/3/2022,9:40:00,9:50:00,conditions Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x4a30 ,PUNERES010DEL01 ,29,4.9,18.539299,73.897902,18.609299,73.967902,8/3/2022,20:20:00,20:30:00,conditions Windy,Jam ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 29
0x4df0 ,RANCHIRES16DEL02 ,28,4.6,23.371292,85.327872,23.391292,85.347872,17-03-2022,8:50:00,9:00:00,conditions Cloudy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 20
0xd7e9 ,GOARES13DEL01 ,32,5,15.506205,73.766668,15.516205,73.776668,11/2/2022,8:40:00,8:50:00,conditions Fog,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 23
0x3844 ,VADRES17DEL02 ,27,4.7,0,0,0.13,0.13,31-03-2022,18:00:00,18:15:00,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 26
0x485e ,MUMRES18DEL03 ,39,4.7,19.1093,72.825451,19.1693,72.885451,3/4/2022,19:00:00,19:15:00,conditions Cloudy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 30
0x7675 ,MUMRES06DEL02 ,20,4.7,19.055831,72.833984,19.135831,72.913984,10/3/2022,21:20:00,21:25:00,conditions Stormy,Jam ,1,Snack ,motorcycle ,1,No ,NaN ,(min) 18
0x8ee3 ,HYDRES04DEL02 ,39,4.4,17.411028,78.329645,17.541028,78.459645,23-03-2022,17:30:00,17:40:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 34
0x7cc1 ,BANGRES11DEL01 ,27,4.6,12.934365,77.616155,13.044365,77.726155,27-03-2022,20:10:00,20:15:00,conditions Windy,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 28
0x705a ,INDORES010DEL02 ,27,4.8,22.75004,75.902847,22.80004,75.952847,5/4/2022,22:20:00,22:35:00,conditions Fog,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 13
0x325b ,COIMBRES02DEL01 ,24,4.5,11.022477,76.995667,11.062477,77.035667,19-03-2022,14:30:00,14:35:00,conditions Stormy,High ,2,Meal ,electric_scooter ,0,No ,Urban ,(min) 28
0xc8ad ,KOCRES06DEL03 ,26,4.6,9.982834,76.283268,10.042834,76.343268,11/2/2022,20:50:00,21:00:00,conditions Stormy,Jam ,1,Buffet ,motorcycle ,0,No ,Urban ,(min) 21
0xf88 ,VADRES07DEL01 ,34,4.8,0,0,0.04,0.04,5/4/2022,16:00:00,16:15:00,conditions Fog,Medium ,2,Snack ,electric_scooter ,0,No ,Urban ,(min) 18
0xc6c2 ,LUDHRES010DEL02 ,32,4.5,30.89286,75.822199,30.94286,75.872199,17-02-2022,22:55:00,23:00:00,conditions Stormy,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 26
0x3568 ,MYSRES08DEL03 ,20,4.9,12.297954,76.665169,12.357954,76.725169,11/3/2022,21:45:00,21:55:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 30
0xde91 ,KOCRES18DEL01 ,28,4.6,9.957144,76.296783,9.997144,76.336783,15-02-2022,13:55:00,14:10:00,conditions Cloudy,High ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 20
0xb06a ,CHENRES15DEL03 ,30,4.7,13.026286,80.275235,13.086286,80.335235,11/3/2022,21:30:00,21:45:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,2,No ,Metropolitian ,(min) 37
0x4fc1 ,CHENRES19DEL03 ,35,4.3,12.986047,80.218114,13.016047,80.248114,1/4/2022,20:55:00,21:00:00,conditions Sandstorms,Jam ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 33
0xd47c ,LUDHRES09DEL03 ,34,4.9,30.885814,75.786976,30.915814,75.816976,17-02-2022,23:50:00,0:00:00,conditions Sandstorms,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 23
0x9ad5 ,MUMRES18DEL01 ,35,3.7,19.1093,72.825451,19.2193,72.935451,27-03-2022,23:50:00,0:05:00,conditions Cloudy,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 37
0x3de3 ,VADRES20DEL01 ,35,4.6,22.311358,73.164798,22.321358,73.174798,19-03-2022,10:10:00,10:20:00,conditions Fog,Low ,0,Buffet ,motorcycle ,0,No ,Urban ,(min) 25
0xbffc ,DEHRES18DEL02 ,50,6,0,0,0.02,0.02,13-02-2022,NaN ,8:50:00,conditions NaN,NaN ,3,Snack ,scooter ,0,No ,Metropolitian ,(min) 25
0x19bd ,RANCHIRES08DEL03 ,35,5,23.353783,85.326967,23.383783,85.356967,28-03-2022,21:45:00,21:50:00,conditions Stormy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 29
0xd081 ,ALHRES17DEL03 ,20,4.5,25.45235,81.841889,25.48235,81.871889,15-02-2022,21:45:00,21:55:00,conditions Windy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 27
0xd83f ,KNPRES20DEL01 ,24,4.9,26.47,80.35,26.51,80.39,17-02-2022,12:55:00,13:00:00,conditions Stormy,High ,1,Meal ,scooter ,1,No ,Urban ,(min) 21
0x1e4b ,BANGRES04DEL03 ,28,4.9,12.98041,77.640489,13.01041,77.670489,19-03-2022,23:15:00,23:25:00,conditions Cloudy,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 17
0x1dd0 ,JAPRES19DEL03 ,39,4.7,26.913726,75.75282,27.053726,75.89282,4/3/2022,18:20:00,18:25:00,conditions Fog,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 44
0x2e9d ,JAPRES04DEL02 ,20,4.9,26.902328,75.794257,27.032328,75.924257,23-03-2022,20:40:00,20:45:00,conditions Stormy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x3612 ,BANGRES06DEL01 ,28,4.7,12.979096,77.640625,13.019096,77.680625,3/3/2022,15:35:00,15:40:00,conditions Sunny,Medium ,2,Snack ,electric_scooter ,1,No ,Urban ,(min) 15
0x5c65 ,VADRES06DEL01 ,25,4.1,22.31279,73.170283,22.38279,73.240283,6/4/2022,19:40:00,19:50:00,conditions Fog,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 43
0x9bfa ,VADRES20DEL02 ,35,3.6,22.311358,73.164798,22.441358,73.294798,14-03-2022,19:45:00,19:50:00,conditions Stormy,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 35
0x622b ,HYDRES01DEL01 ,39,4.9,17.410371,78.437225,17.420371,78.447225,3/4/2022,8:35:00,8:45:00,conditions Sunny,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 11
0x43ae ,MYSRES010DEL02 ,23,4.8,12.321214,76.621094,12.451214,76.751094,23-03-2022,23:20:00,23:25:00,conditions Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 22
0xc80d ,KNPRES01DEL02 ,25,4.5,26.483672,80.320708,26.533672,80.370708,13-02-2022,19:45:00,20:00:00,conditions Cloudy,Jam ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 26
0x55fc ,VADRES18DEL02 ,28,4.8,0,0,0.02,0.02,9/3/2022,8:50:00,9:00:00,conditions Windy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 14
0x2f73 ,SURRES15DEL01 ,35,4.6,21.160522,72.771477,21.270522,72.881477,14-03-2022,21:20:00,21:25:00,conditions Sunny,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 24
0x6969 ,SURRES17DEL01 ,29,4.7,21.149569,72.772697,21.159569,72.782697,19-03-2022,8:15:00,8:30:00,conditions Fog,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,(min) 17
0xe0ad ,AGRRES04DEL02 ,23,4.5,27.195928,77.998092,27.245928,78.048092,15-02-2022,20:25:00,20:30:00,conditions Fog,Jam ,2,Buffet ,motorcycle ,1,No ,Urban ,(min) 30
0x678c ,VADRES06DEL02 ,25,4.9,22.31279,73.170283,22.44279,73.300283,18-03-2022,17:45:00,17:55:00,conditions Fog,Medium ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 31
0x1faa ,COIMBRES12DEL01 ,23,4.1,11.000762,76.981876,11.040762,77.021876,21-03-2022,14:20:00,14:35:00,conditions Windy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 35
0x27bd ,BANGRES05DEL03 ,23,4.7,12.970324,77.645748,13.030324,77.705748,26-03-2022,18:35:00,18:45:00,conditions Sandstorms,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 27
0xb40 ,PUNERES18DEL02 ,25,4.3,18.593481,73.785901,18.613481,73.805901,30-03-2022,12:00:00,12:15:00,conditions Sandstorms,High ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 33
0xb6b1 ,COIMBRES04DEL01 ,30,5,11.024839,77.007003,11.064839,77.047003,1/3/2022,13:55:00,14:00:00,conditions Sunny,High ,0,Snack ,motorcycle ,0,No ,Urban ,(min) 21
0x985a ,MUMRES04DEL03 ,33,4.5,19.254567,72.848923,19.314567,72.908923,19-03-2022,17:35:00,17:50:00,conditions Sunny,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 20
0xa92f ,JAPRES18DEL01 ,33,4.6,26.913987,75.752891,26.953987,75.792891,21-03-2022,13:55:00,14:05:00,conditions Windy,High ,0,Drinks ,motorcycle ,2,No ,Urban ,(min) 41
0x64ce ,HYDRES08DEL03 ,20,4.9,17.438263,78.397865,17.498263,78.457865,11/3/2022,20:45:00,20:50:00,conditions Sunny,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 19
0x917b ,BANGRES010DEL03 ,29,4.9,12.933298,77.614293,12.963298,77.644293,24-03-2022,22:20:00,22:30:00,conditions Sunny,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 23
0x81b7 ,INDORES04DEL02 ,25,4.9,22.753659,75.903365,22.803659,75.953365,21-03-2022,17:15:00,17:30:00,conditions Fog,Medium ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 11
0x741f ,CHENRES03DEL03 ,23,4.9,13.091809,80.219104,13.151809,80.279104,13-03-2022,17:55:00,18:10:00,conditions Stormy,Medium ,0,Snack ,motorcycle ,0,No ,Urban ,(min) 12
0x1005 ,VADRES010DEL03 ,23,4.4,22.310329,73.169083,22.340329,73.199083,5/3/2022,19:50:00,20:05:00,conditions Sunny,Jam ,0,Drinks ,motorcycle ,3,No ,Urban ,(min) 45
0xadde ,MUMRES05DEL02 ,23,5,18.927584,72.832585,18.977584,72.882585,24-03-2022,18:25:00,18:35:00,conditions Windy,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 24
0xbc4e ,COIMBRES20DEL03 ,36,4.3,10.994136,76.963303,11.024136,76.993303,5/4/2022,23:35:00,23:50:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 26
0x8922 ,MYSRES07DEL02 ,39,4.9,12.325461,76.632278,12.405461,76.712278,20-03-2022,21:20:00,21:30:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 36
0x5975 ,BANGRES14DEL02 ,34,4.9,12.949934,77.699386,13.079934,77.829386,14-03-2022,22:10:00,22:15:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x4eb2 ,JAPRES04DEL02 ,27,4.7,26.902328,75.794257,26.922328,75.814257,3/3/2022,10:15:00,10:30:00,conditions Stormy,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,(min) 15
0x4271 ,HYDRES04DEL02 ,NaN ,NaN ,17.411028,78.329645,17.461028,78.379645,1/4/2022,18:45:00,18:50:00,conditions Stormy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x87fc ,CHENRES15DEL01 ,24,4.5,13.026286,80.275235,13.036286,80.285235,15-03-2022,11:30:00,11:45:00,conditions Sunny,High ,2,Snack ,electric_scooter ,0,No ,Urban ,(min) 10
0x16af ,INDORES19DEL01 ,NaN ,NaN ,22.745536,75.893106,22.755536,75.903106,3/3/2022,NaN ,10:50:00,conditions Sandstorms,Low ,2,Drinks ,scooter ,NaN ,No ,Metropolitian ,(min) 24
0x57d1 ,JAPRES010DEL02 ,22,4.7,26.921411,75.793604,26.971411,75.843604,13-03-2022,19:15:00,19:30:00,conditions Cloudy,Jam ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 29
0x9da9 ,COIMBRES07DEL01 ,23,4.7,10.96185,76.971082,11.00185,77.011082,21-03-2022,16:00:00,16:10:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,NaN ,(min) 20
0xd99f ,LUDHRES18DEL02 ,31,4.7,30.890184,75.829615,30.970184,75.909615,12/2/2022,0:00:00,0:10:00,conditions Sandstorms,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 16
0xc0e0 ,BHPRES05DEL03 ,39,4.5,-23.214459,77.434976,23.304459,77.524976,12/2/2022,23:10:00,23:20:00,conditions Sunny,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 19
0x464 ,SURRES08DEL03 ,NaN ,NaN ,-21.173343,-72.792731,21.233343,72.852731,11/3/2022,NaN ,20:10:00,conditions NaN,NaN ,3,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 21
0x1df6 ,COIMBRES05DEL02 ,33,4,11.022169,76.999594,11.152169,77.129594,4/4/2022,20:45:00,20:50:00,conditions Windy,Jam ,0,Meal ,motorcycle ,1,Yes ,Metropolitian ,(min) 51
0x733 ,RANCHIRES12DEL03 ,NaN ,NaN ,0,0,0.06,0.06,1/3/2022,NaN ,22:05:00,conditions NaN,NaN ,3,Meal ,scooter ,1,No ,Metropolitian ,(min) 37
0xa93b ,CHENRES11DEL03 ,23,4.5,13.064181,80.236442,13.154181,80.326442,27-03-2022,23:45:00,23:55:00,conditions Sunny,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 27
0xdfe6 ,AURGRES18DEL02 ,29,4.9,19.888716,75.321461,19.908716,75.341461,17-02-2022,11:55:00,12:00:00,conditions Stormy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x6c79 ,COIMBRES02DEL02 ,33,4.1,11.022477,76.995667,11.042477,77.015667,5/3/2022,10:15:00,10:30:00,conditions Windy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x83fb ,MUMRES04DEL02 ,36,4.8,19.254567,72.848923,19.334567,72.928923,27-03-2022,22:55:00,23:00:00,conditions Sunny,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 26
0x563b ,SURRES07DEL02 ,37,4.9,21.170798,72.790489,21.250798,72.870489,10/3/2022,17:30:00,17:40:00,conditions Windy,Medium ,2,Drinks ,electric_scooter ,1,No ,Urban ,(min) 23
0xbcfc ,RANCHIRES05DEL01 ,35,4.9,23.355164,85.324097,23.365164,85.334097,30-03-2022,10:45:00,10:55:00,conditions Windy,Low ,1,Buffet ,scooter ,1,No ,NaN ,(min) 29
0xde82 ,KOCRES11DEL03 ,35,4.9,10.006881,76.345397,10.096881,76.435397,12/2/2022,20:20:00,20:30:00,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 42
0xbedf ,INDORES02DEL01 ,34,4.8,22.651847,75.881991,22.721847,75.951991,2/3/2022,19:50:00,19:55:00,conditions Sunny,Jam ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 29
0xe78 ,MUMRES17DEL02 ,NaN ,NaN ,19.121999,72.908493,19.141999,72.928493,19-03-2022,10:20:00,10:30:00,conditions Sunny,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 16
0x261f ,VADRES16DEL01 ,24,4.8,0,0,0.01,0.01,3/3/2022,8:20:00,8:25:00,conditions Sandstorms,Low ,2,Buffet ,scooter ,0,No ,Urban ,(min) 11
0xc669 ,LUDHRES15DEL01 ,25,4.9,30.899584,75.809346,30.969584,75.879346,18-02-2022,20:00:00,20:15:00,conditions Sandstorms,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x9f5d ,BANGRES20DEL02 ,25,5,12.972161,77.596014,13.102161,77.726014,23-03-2022,21:10:00,21:20:00,conditions Sunny,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 20
0x63b3 ,BANGRES14DEL03 ,31,4.7,12.949934,77.699386,12.979934,77.729386,5/4/2022,19:10:00,19:20:00,conditions Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 27
0x7c29 ,BANGRES01DEL02 ,34,4.7,12.933284,77.615428,13.013284,77.695428,20-03-2022,20:40:00,20:45:00,conditions Windy,Jam ,0,Buffet ,motorcycle ,1,No ,Urban ,(min) 50
0x490b ,PUNERES16DEL01 ,39,4.6,18.536718,73.830327,18.576718,73.870328,24-03-2022,15:30:00,15:45:00,conditions Sandstorms,Medium ,1,Meal ,scooter ,1,No ,Urban ,(min) 26
0x9e08 ,MYSRES15DEL01 ,39,4.9,12.352058,76.60665,12.462058,76.71665,2/3/2022,20:45:00,21:00:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,2,Yes ,Metropolitian ,(min) 42
0x7f4e ,COIMBRES01DEL02 ,33,4.8,11.016298,76.972076,11.146298,77.102076,14-03-2022,23:55:00,0:05:00,conditions Stormy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 23
0xcdcc ,AURGRES15DEL02 ,24,4.9,19.878028,75.317475,19.928028,75.367475,11/2/2022,21:25:00,21:35:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 16
0x7d33 ,COIMBRES11DEL01 ,34,4.4,11.001753,76.986241,11.011753,76.996241,17-03-2022,10:35:00,10:50:00,conditions Stormy,Low ,0,Buffet ,motorcycle ,0,No ,Urban ,(min) 22
